start_position,end_position,chou_fasman,emini,kolaskar_tongaonkar,parker,isoelectric_point,aromaticity,hydrophobicity,stability,target
200,209,1.023,0.663,1.004,3.17,5.101989746,0.070610687,-0.302099237,41.70725191,0
14,23,1.153,2.388,0.936,4.61,5.101989746,0.070610687,-0.302099237,41.70725191,0
244,253,1.025,2.315,0.963,3.32,5.101989746,0.070610687,-0.302099237,41.70725191,0
15,24,1.214,1.207,0.937,4.76,5.101989746,0.070610687,-0.302099237,41.70725191,0
297,306,1.003,0.848,1.041,0.98,5.101989746,0.070610687,-0.302099237,41.70725191,0
224,233,0.948,0.473,1.065,0.94,5.101989746,0.070610687,-0.302099237,41.70725191,0
32,41,0.902,0.098,1.117,-0.14,5.101989746,0.070610687,-0.302099237,41.70725191,0
112,121,0.948,0.813,0.992,2.08,5.101989746,0.070610687,-0.302099237,41.70725191,0
129,138,0.944,0.538,0.954,-0.24,5.101989746,0.070610687,-0.302099237,41.70725191,0
354,363,0.823,0.495,0.99,-1.07,5.101989746,0.070610687,-0.302099237,41.70725191,0
185,194,1.052,0.346,0.983,0.93,5.101989746,0.070610687,-0.302099237,41.70725191,0
378,387,0.923,0.327,1.031,2.3,5.101989746,0.070610687,-0.302099237,41.70725191,0
245,254,0.977,0.829,0.99,2.1,5.101989746,0.070610687,-0.302099237,41.70725191,0
16,25,1.275,0.61,0.937,4.91,5.101989746,0.070610687,-0.302099237,41.70725191,0
268,277,0.983,0.288,1.011,0.31,5.101989746,0.070610687,-0.302099237,41.70725191,0
22,31,1.18,0.121,1.019,2.78,5.101989746,0.070610687,-0.302099237,41.70725191,0
18,27,1.174,0.197,0.995,3.32,5.101989746,0.070610687,-0.302099237,41.70725191,0
305,314,1.091,0.273,1.054,1.26,5.101989746,0.070610687,-0.302099237,41.70725191,0
61,70,1.125,3.257,0.998,4.88,5.101989746,0.070610687,-0.302099237,41.70725191,0
298,307,1.064,0.428,1.042,1.13,5.101989746,0.070610687,-0.302099237,41.70725191,0
77,86,1.005,0.268,1.072,0.13,5.101989746,0.070610687,-0.302099237,41.70725191,0
231,240,0.747,0.119,1.06,-0.95,5.101989746,0.070610687,-0.302099237,41.70725191,0
228,237,0.793,0.092,1.113,-1.32,5.101989746,0.070610687,-0.302099237,41.70725191,0
287,296,1.114,1.119,0.995,1.61,5.101989746,0.070610687,-0.302099237,41.70725191,0
85,94,1.105,0.849,1.006,1.92,5.101989746,0.070610687,-0.302099237,41.70725191,0
142,151,1.073,0.972,1.012,2.42,5.101989746,0.070610687,-0.302099237,41.70725191,0
225,234,0.903,0.179,1.116,0.15,5.101989746,0.070610687,-0.302099237,41.70725191,0
69,78,1.019,0.175,1.063,0.33,5.101989746,0.070610687,-0.302099237,41.70725191,0
13,22,1.14,3.234,0.95,4.69,5.101989746,0.070610687,-0.302099237,41.70725191,0
184,193,1.039,0.288,1.007,0.88,5.101989746,0.070610687,-0.302099237,41.70725191,0
84,93,1.092,1.149,1.019,2,5.101989746,0.070610687,-0.302099237,41.70725191,0
12,21,1.14,3.234,0.95,4.69,5.101989746,0.070610687,-0.302099237,41.70725191,0
6,15,1.077,1.612,0.965,2.99,5.101989746,0.070610687,-0.302099237,41.70725191,0
33,42,0.959,0.078,1.136,-0.35,5.101989746,0.070610687,-0.302099237,41.70725191,0
36,45,0.959,0.078,1.136,-0.35,5.101989746,0.070610687,-0.302099237,41.70725191,0
221,230,0.939,0.426,1.078,1.49,5.101989746,0.070610687,-0.302099237,41.70725191,0
334,343,0.853,0.1,1.116,0.52,5.101989746,0.070610687,-0.302099237,41.70725191,0
242,251,0.93,1.05,0.989,2.78,5.101989746,0.070610687,-0.302099237,41.70725191,0
115,124,0.993,0.679,0.985,2.51,5.101989746,0.070610687,-0.302099237,41.70725191,0
64,73,1.184,3.386,0.947,5.71,5.101989746,0.070610687,-0.302099237,41.70725191,0
7,16,1.077,1.612,0.965,2.99,5.101989746,0.070610687,-0.302099237,41.70725191,0
56,65,0.966,0.422,1.032,1.35,5.101989746,0.070610687,-0.302099237,41.70725191,0
10,19,1.039,1.257,0.98,3.02,5.101989746,0.070610687,-0.302099237,41.70725191,0
212,221,1.048,0.283,0.969,3.79,5.101989746,0.070610687,-0.302099237,41.70725191,0
412,421,0.926,0.071,1.03,1.34,5.101989746,0.070610687,-0.302099237,41.70725191,0
352,361,0.956,0.989,0.934,1.86,5.101989746,0.070610687,-0.302099237,41.70725191,0
272,281,0.895,0.771,0.993,1.75,5.101989746,0.070610687,-0.302099237,41.70725191,0
279,288,0.902,0.413,0.999,1.12,5.101989746,0.070610687,-0.302099237,41.70725191,0
113,122,0.949,0.599,0.995,2.18,5.101989746,0.070610687,-0.302099237,41.70725191,0
249,258,0.884,0.277,1.029,0.85,5.101989746,0.070610687,-0.302099237,41.70725191,0
460,469,0.848,0.91,0.988,2.43,5.101989746,0.070610687,-0.302099237,41.70725191,1
156,165,0.961,0.303,1.09,-0.91,5.101989746,0.070610687,-0.302099237,41.70725191,0
285,294,1.109,0.807,0.993,1.56,5.101989746,0.070610687,-0.302099237,41.70725191,0
236,245,0.917,0.52,0.991,1.83,5.101989746,0.070610687,-0.302099237,41.70725191,0
239,248,1.013,1.17,0.939,3.2,5.101989746,0.070610687,-0.302099237,41.70725191,0
471,480,1.078,1.513,0.953,5.26,5.101989746,0.070610687,-0.302099237,41.70725191,0
92,101,1.091,0.72,1.012,3.34,5.101989746,0.070610687,-0.302099237,41.70725191,0
183,192,1.075,0.48,0.989,2.32,5.101989746,0.070610687,-0.302099237,41.70725191,0
55,64,0.916,0.365,1.036,0.87,5.101989746,0.070610687,-0.302099237,41.70725191,0
248,257,0.824,0.405,1.033,0.8,5.101989746,0.070610687,-0.302099237,41.70725191,0
91,100,1.073,0.663,0.987,4.05,5.101989746,0.070610687,-0.302099237,41.70725191,0
215,224,0.927,0.164,1.014,1.55,5.101989746,0.070610687,-0.302099237,41.70725191,0
204,213,0.89,0.109,1.067,0.38,5.101989746,0.070610687,-0.302099237,41.70725191,0
34,43,0.959,0.078,1.136,-0.35,5.101989746,0.070610687,-0.302099237,41.70725191,0
355,364,0.787,0.208,1.028,-2.41,5.101989746,0.070610687,-0.302099237,41.70725191,0
302,311,1.134,1.567,1.02,2.25,5.101989746,0.070610687,-0.302099237,41.70725191,0
419,428,0.941,0.181,1.054,1.11,5.101989746,0.070610687,-0.302099237,41.70725191,0
339,348,0.795,0.267,1.084,1.36,5.101989746,0.070610687,-0.302099237,41.70725191,0
216,225,0.974,0.153,1.024,1.68,5.101989746,0.070610687,-0.302099237,41.70725191,0
277,286,0.727,0.246,1.044,0.18,5.101989746,0.070610687,-0.302099237,41.70725191,0
234,243,0.803,0.255,1.026,1.17,5.101989746,0.070610687,-0.302099237,41.70725191,0
210,219,0.859,0.137,1.028,1.28,5.101989746,0.070610687,-0.302099237,41.70725191,0
37,46,0.962,0.097,1.122,0,5.101989746,0.070610687,-0.302099237,41.70725191,0
257,266,1.045,0.234,1.027,1.19,5.101989746,0.070610687,-0.302099237,41.70725191,0
320,329,1.079,0.391,1.024,1.77,5.101989746,0.070610687,-0.302099237,41.70725191,0
27,36,1.03,0.348,1.068,2.08,5.101989746,0.070610687,-0.302099237,41.70725191,0
102,111,0.988,1.1,1.026,1.67,5.101989746,0.070610687,-0.302099237,41.70725191,0
179,188,0.927,0.15,1.065,1.29,5.101989746,0.070610687,-0.302099237,41.70725191,0
205,214,0.868,0.13,1.061,0.64,5.101989746,0.070610687,-0.302099237,41.70725191,0
120,129,0.905,4.273,0.952,3.51,5.101989746,0.070610687,-0.302099237,41.70725191,0
99,108,0.854,0.496,1.088,-0.1,5.101989746,0.070610687,-0.302099237,41.70725191,0
177,186,0.821,0.113,1.116,0.35,5.101989746,0.070610687,-0.302099237,41.70725191,0
222,231,0.939,0.426,1.078,1.49,5.101989746,0.070610687,-0.302099237,41.70725191,0
95,104,0.894,0.256,1.126,0.19,5.101989746,0.070610687,-0.302099237,41.70725191,0
139,148,1.073,0.702,1.041,1.69,5.101989746,0.070610687,-0.302099237,41.70725191,0
342,351,0.891,0.965,1.057,1.93,5.101989746,0.070610687,-0.302099237,41.70725191,0
172,181,0.667,0.043,1.184,-2.82,5.101989746,0.070610687,-0.302099237,41.70725191,0
76,85,0.903,0.129,1.103,-0.45,5.101989746,0.070610687,-0.302099237,41.70725191,0
230,239,0.737,0.089,1.116,-0.9,5.101989746,0.070610687,-0.302099237,41.70725191,0
35,44,0.913,0.04,1.183,-1.24,5.101989746,0.070610687,-0.302099237,41.70725191,0
351,360,0.946,0.742,0.99,1.91,5.101989746,0.070610687,-0.302099237,41.70725191,0
238,247,0.967,0.602,0.987,2.31,5.101989746,0.070610687,-0.302099237,41.70725191,0
341,350,0.891,0.965,1.057,1.93,5.101989746,0.070610687,-0.302099237,41.70725191,0
174,183,0.662,0.034,1.15,-3.33,5.101989746,0.070610687,-0.302099237,41.70725191,0
175,184,0.755,0.061,1.113,-2.31,5.101989746,0.070610687,-0.302099237,41.70725191,0
133,142,1.033,0.244,1.01,-0.93,5.101989746,0.070610687,-0.302099237,41.70725191,0
333,342,0.851,0.06,1.104,-1.08,5.101989746,0.070610687,-0.302099237,41.70725191,0
335,344,0.866,0.119,1.093,0.57,5.101989746,0.070610687,-0.302099237,41.70725191,0
127,136,0.92,0.954,0.966,0.56,5.101989746,0.070610687,-0.302099237,41.70725191,0
275,284,0.842,0.321,1.031,0.96,5.101989746,0.070610687,-0.302099237,41.70725191,0
161,170,1.049,0.079,1.108,-0.19,5.101989746,0.070610687,-0.302099237,41.70725191,0
260,269,0.952,0.232,1.041,0.23,5.101989746,0.070610687,-0.302099237,41.70725191,0
356,365,0.847,0.143,1.024,-2.36,5.101989746,0.070610687,-0.302099237,41.70725191,0
303,312,1.098,0.94,1.038,0.81,5.101989746,0.070610687,-0.302099237,41.70725191,0
89,98,1.095,0.577,0.997,2.74,5.101989746,0.070610687,-0.302099237,41.70725191,0
104,113,1.082,5.979,0.951,3.78,5.101989746,0.070610687,-0.302099237,41.70725191,0
163,172,0.876,0.026,1.158,-1.74,5.101989746,0.070610687,-0.302099237,41.70725191,0
329,338,1.026,0.295,1.037,-0.87,5.101989746,0.070610687,-0.302099237,41.70725191,0
83,92,1.05,1.12,1.058,1.11,5.101989746,0.070610687,-0.302099237,41.70725191,0
101,110,1.001,0.862,1.05,0.91,5.101989746,0.070610687,-0.302099237,41.70725191,0
350,359,0.986,0.671,1.021,0.94,5.101989746,0.070610687,-0.302099237,41.70725191,0
364,373,1.046,1.213,1.02,0.85,8.449279785,0.087982833,-0.164592275,22.39742489,0
359,368,0.826,0.52,1.084,0.17,8.449279785,0.087982833,-0.164592275,22.39742489,1
325,334,1.034,2.958,0.962,1.56,8.449279785,0.087982833,-0.164592275,22.39742489,0
231,240,1.2,1.351,0.965,2.07,8.449279785,0.087982833,-0.164592275,22.39742489,0
266,275,1.135,0.736,0.986,4.49,8.449279785,0.087982833,-0.164592275,22.39742489,0
390,399,1.152,4.949,0.946,3.42,8.449279785,0.087982833,-0.164592275,22.39742489,0
81,90,1.096,1.547,0.993,4.22,8.449279785,0.087982833,-0.164592275,22.39742489,0
51,60,0.899,1.112,1.058,1.83,8.449279785,0.087982833,-0.164592275,22.39742489,1
320,329,1.071,3.135,0.983,4.27,8.449279785,0.087982833,-0.164592275,22.39742489,0
61,70,0.983,0.333,0.989,1.06,8.449279785,0.087982833,-0.164592275,22.39742489,0
276,285,1.069,0.325,1.088,1.29,8.449279785,0.087982833,-0.164592275,22.39742489,0
261,270,1.118,0.6,1,3.52,8.449279785,0.087982833,-0.164592275,22.39742489,0
139,148,0.876,1.914,0.998,1.26,8.449279785,0.087982833,-0.164592275,22.39742489,1
76,85,0.902,0.397,1.1,0.32,8.449279785,0.087982833,-0.164592275,22.39742489,0
395,404,1.17,2.262,0.992,2.44,8.449279785,0.087982833,-0.164592275,22.39742489,0
452,461,0.859,0.351,0.995,0.04,8.449279785,0.087982833,-0.164592275,22.39742489,0
400,409,0.98,0.187,1.096,0.76,8.449279785,0.087982833,-0.164592275,22.39742489,0
129,138,0.985,1.368,1.024,1.9,8.449279785,0.087982833,-0.164592275,22.39742489,0
144,153,0.872,0.377,1.111,0.77,8.449279785,0.087982833,-0.164592275,22.39742489,1
405,414,1.009,0.285,1.081,-0.62,8.449279785,0.087982833,-0.164592275,22.39742489,0
241,250,1.076,1.703,0.969,2.59,8.449279785,0.087982833,-0.164592275,22.39742489,0
134,143,0.929,0.868,1.022,0.14,8.449279785,0.087982833,-0.164592275,22.39742489,1
126,135,1.194,0.249,1.003,2.99,4.55291748,0.04494382,-0.28988764,72.52865169,1
100,109,0.95,0.341,0.981,0.32,4.938781738,0.07518797,-0.007518797,29.75112782,1
304,313,1.027,7.476,0.923,5.22,5.680236816,0.088757396,-1.068441815,80.28897436,1
310,319,0.771,0.474,1.01,0.57,5.027038574,0.029585799,-0.759171598,48.45682446,1
105,114,1.221,0.208,1.024,2.37,8.524841309,0.105263158,-0.465413534,47.0075188,1
213,222,1.093,1.621,0.967,3.22,5.337341309,0.095444685,-0.377223427,38.87310195,1
147,156,1.108,0.679,1.026,2.42,6.607849121,0.113300493,-0.114039409,46.15866995,1
57,66,1.032,2.547,1.036,0.61,8.539489746,0.112068966,-0.087068966,58.55258621,1
20,29,0.909,1.027,1.037,1.61,5.403625488,0.091040462,-0.27550578,53.76339595,0
1,10,0.938,0.598,1.177,-0.67,9.004577637,0.066666667,-0.006666667,50.62166667,0
17,26,1.053,3.841,0.993,3.23,8.386535645,0.130952381,-0.054761905,46.93571429,1
6,15,1.164,1.123,1.072,3.29,7.969909668,0.066666667,-0.753333333,137.0466667,0
2,11,1.191,0.564,1.115,2.55,7.969909668,0.066666667,-0.753333333,137.0466667,1
3,12,1.215,1.411,1.075,3.06,7.969909668,0.066666667,-0.753333333,137.0466667,1
1,10,1.151,0.624,1.084,3.52,7.969909668,0.066666667,-0.753333333,137.0466667,1
3,12,1.106,1.25,1.107,1.99,6.962585449,0.076923077,-0.153846154,125.0769231,0
4,13,1.106,1.25,1.107,1.99,6.962585449,0.076923077,-0.153846154,125.0769231,0
3,12,1.197,0.624,1.121,2.7,8.534729004,0.071428571,-0.557142857,92.87857143,1
4,13,1.221,1.559,1.081,3.21,8.534729004,0.071428571,-0.557142857,92.87857143,0
1,10,1.178,0.48,1.102,3.18,8.534729004,0.071428571,-0.557142857,92.87857143,0
5,14,1.221,1.559,1.081,3.21,8.534729004,0.071428571,-0.557142857,92.87857143,0
2,11,1.178,0.779,1.092,3.31,8.534729004,0.071428571,-0.557142857,92.87857143,0
25,34,1.254,4.248,0.957,4.08,5.555480957,0.074906367,-0.717228464,40.82434457,0
68,77,0.792,0.784,0.945,2.51,4.980285645,0.093457944,-0.481308411,56.02345794,0
144,153,0.902,0.533,1.017,1.95,4.980285645,0.093457944,-0.481308411,56.02345794,0
178,187,1.001,0.394,1.077,-0.56,4.980285645,0.093457944,-0.481308411,56.02345794,1
158,167,0.892,0.898,1.062,-0.92,4.980285645,0.093457944,-0.481308411,56.02345794,1
190,199,1.211,0.762,0.997,2.91,4.980285645,0.093457944,-0.481308411,56.02345794,1
172,181,1.167,0.912,1.032,1.28,4.980285645,0.093457944,-0.481308411,56.02345794,1
58,67,1.123,1.68,0.941,5.75,4.980285645,0.093457944,-0.481308411,56.02345794,0
196,205,1.229,0.751,0.959,3.22,4.980285645,0.093457944,-0.481308411,56.02345794,1
66,75,0.896,1.296,0.941,3.12,4.980285645,0.093457944,-0.481308411,56.02345794,1
100,109,1.103,1.126,1.05,1.96,4.980285645,0.093457944,-0.481308411,56.02345794,1
76,85,0.981,1.325,0.967,5.13,4.980285645,0.093457944,-0.481308411,56.02345794,0
70,79,0.883,1.819,0.942,4.15,4.980285645,0.093457944,-0.481308411,56.02345794,0
84,93,0.918,0.746,1.034,2.96,4.980285645,0.093457944,-0.481308411,56.02345794,1
132,141,0.931,1.932,0.942,3.42,4.980285645,0.093457944,-0.481308411,56.02345794,0
140,149,0.961,1.711,0.992,3.73,4.980285645,0.093457944,-0.481308411,56.02345794,1
50,59,0.951,1.194,1,2.96,4.980285645,0.093457944,-0.481308411,56.02345794,0
156,165,0.832,0.378,1.083,-2.08,4.980285645,0.093457944,-0.481308411,56.02345794,1
54,63,1.086,0.889,0.981,3.93,4.980285645,0.093457944,-0.481308411,56.02345794,1
204,213,1.011,2.191,0.938,3.39,4.980285645,0.093457944,-0.481308411,56.02345794,1
148,157,0.926,0.35,1.004,1.13,4.980285645,0.093457944,-0.481308411,56.02345794,0
92,101,0.884,2.743,1.01,3.94,4.980285645,0.093457944,-0.481308411,56.02345794,0
104,113,0.902,0.894,1.054,0.01,4.980285645,0.093457944,-0.481308411,56.02345794,1
78,87,0.938,0.394,1.029,2.97,4.980285645,0.093457944,-0.481308411,56.02345794,0
62,71,0.977,3.128,0.911,5.9,4.980285645,0.093457944,-0.481308411,56.02345794,0
38,47,0.784,0.084,1.117,-3.01,4.980285645,0.093457944,-0.481308411,56.02345794,1
194,203,1.202,0.313,1.006,1.47,4.980285645,0.093457944,-0.481308411,56.02345794,1
160,169,0.886,0.77,1.065,-2.05,4.980285645,0.093457944,-0.481308411,56.02345794,1
168,177,1.108,0.677,1.056,1.02,4.980285645,0.093457944,-0.481308411,56.02345794,1
48,57,1.015,2.019,0.979,3.9,4.980285645,0.093457944,-0.481308411,56.02345794,1
202,211,1.099,2.279,0.895,5.32,4.980285645,0.093457944,-0.481308411,56.02345794,0
60,69,1.056,1.434,0.928,5.34,4.980285645,0.093457944,-0.481308411,56.02345794,0
152,161,0.947,0.405,1.063,0.27,4.980285645,0.093457944,-0.481308411,56.02345794,1
108,117,0.874,0.543,1.07,-0.93,4.980285645,0.093457944,-0.481308411,56.02345794,1
136,145,0.935,0.666,0.993,2.58,4.980285645,0.093457944,-0.481308411,56.02345794,0
142,151,0.838,0.692,1.017,1.16,4.980285645,0.093457944,-0.481308411,56.02345794,1
72,81,0.853,0.591,0.986,2.22,4.980285645,0.093457944,-0.481308411,56.02345794,0
96,105,0.98,2.362,1,3.84,4.980285645,0.093457944,-0.481308411,56.02345794,0
80,89,1.029,0.422,1.026,2.45,4.980285645,0.093457944,-0.481308411,56.02345794,0
126,135,0.916,0.547,1.028,1.66,4.980285645,0.093457944,-0.481308411,56.02345794,1
86,95,0.966,0.677,1.067,2.18,4.980285645,0.093457944,-0.481308411,56.02345794,0
98,107,1.008,2.514,1.024,2.93,4.980285645,0.093457944,-0.481308411,56.02345794,1
94,103,1.007,1.895,1.031,3.42,4.980285645,0.093457944,-0.481308411,56.02345794,0
18,27,1.056,1.131,1.049,1.43,4.980285645,0.093457944,-0.481308411,56.02345794,1
22,31,0.942,0.704,1.074,1.33,4.980285645,0.093457944,-0.481308411,56.02345794,0
120,129,0.939,0.474,1.087,0.61,4.980285645,0.093457944,-0.481308411,56.02345794,0
118,127,0.846,0.597,1.112,0.08,4.980285645,0.093457944,-0.481308411,56.02345794,1
124,133,0.895,0.484,1.025,2.02,4.980285645,0.093457944,-0.481308411,56.02345794,1
110,119,0.819,1.098,1.076,-0.93,4.980285645,0.093457944,-0.481308411,56.02345794,1
164,173,0.855,0.511,1.068,-1.04,4.980285645,0.093457944,-0.481308411,56.02345794,1
184,193,1.126,1.04,1.012,3.17,4.980285645,0.093457944,-0.481308411,56.02345794,0
116,125,0.909,1.892,1.076,0.9,4.980285645,0.093457944,-0.481308411,56.02345794,1
26,35,0.937,0.558,1.047,0.64,4.980285645,0.093457944,-0.481308411,56.02345794,0
36,45,0.828,0.21,1.082,-2.22,4.980285645,0.093457944,-0.481308411,56.02345794,1
114,123,0.93,2.14,1.079,0.54,4.980285645,0.093457944,-0.481308411,56.02345794,1
150,159,0.88,0.207,1.035,0.16,4.980285645,0.093457944,-0.481308411,56.02345794,0
138,147,0.896,1.264,0.976,2.89,4.980285645,0.093457944,-0.481308411,56.02345794,1
32,41,0.835,0.216,1.041,-1.24,4.980285645,0.093457944,-0.481308411,56.02345794,1
34,43,0.817,0.104,1.093,-3.43,4.980285645,0.093457944,-0.481308411,56.02345794,1
154,163,0.967,1.475,1.028,1.06,4.980285645,0.093457944,-0.481308411,56.02345794,1
162,171,0.869,0.811,1.066,-1.26,4.980285645,0.093457944,-0.481308411,56.02345794,1
44,53,0.974,0.908,1.013,2.52,4.980285645,0.093457944,-0.481308411,56.02345794,0
42,51,0.98,1.019,1.013,1.48,4.980285645,0.093457944,-0.481308411,56.02345794,1
200,209,1.142,1.729,0.943,4.63,4.980285645,0.093457944,-0.481308411,56.02345794,1
20,29,1.032,1.247,1.032,2.03,4.980285645,0.093457944,-0.481308411,56.02345794,0
198,207,1.253,1.49,0.943,4.45,4.980285645,0.093457944,-0.481308411,56.02345794,1
128,137,1.057,1.918,0.986,3.69,4.980285645,0.093457944,-0.481308411,56.02345794,0
88,97,1.014,1.58,1.03,3.15,4.980285645,0.093457944,-0.481308411,56.02345794,0
122,131,0.997,0.432,1.063,1.27,4.980285645,0.093457944,-0.481308411,56.02345794,0
102,111,1.04,1.297,1.035,1.19,4.980285645,0.093457944,-0.481308411,56.02345794,1
192,201,1.198,0.489,1.025,1.11,4.980285645,0.093457944,-0.481308411,56.02345794,1
28,37,0.88,0.706,1.027,0.85,4.980285645,0.093457944,-0.481308411,56.02345794,0
24,33,0.976,0.721,1.033,2.03,4.980285645,0.093457944,-0.481308411,56.02345794,0
146,155,0.992,0.849,0.989,2.44,4.980285645,0.093457944,-0.481308411,56.02345794,0
170,179,1.096,0.53,1.026,1.34,4.980285645,0.093457944,-0.481308411,56.02345794,0
112,121,0.837,1.141,1.097,-0.59,4.980285645,0.093457944,-0.481308411,56.02345794,1
74,83,0.991,0.757,0.981,3.75,4.980285645,0.093457944,-0.481308411,56.02345794,0
134,143,0.925,0.615,0.998,1.27,4.980285645,0.093457944,-0.481308411,56.02345794,0
16,25,1.092,2.687,1.011,2.77,4.980285645,0.093457944,-0.481308411,56.02345794,1
166,175,1.002,1.733,1.056,0.82,4.980285645,0.093457944,-0.481308411,56.02345794,1
130,139,0.91,1.526,0.977,2.93,4.980285645,0.093457944,-0.481308411,56.02345794,0
176,185,1.106,0.209,1.074,-0.46,4.980285645,0.093457944,-0.481308411,56.02345794,1
56,65,1.123,1.556,0.947,5.37,4.980285645,0.093457944,-0.481308411,56.02345794,0
82,91,1.032,0.447,1.05,2.88,4.980285645,0.093457944,-0.481308411,56.02345794,0
90,99,0.881,2.201,1.024,3.59,4.980285645,0.093457944,-0.481308411,56.02345794,0
64,73,0.908,1.889,0.933,4.24,4.980285645,0.093457944,-0.481308411,56.02345794,1
186,195,1.114,1.479,1.01,3.25,4.980285645,0.093457944,-0.481308411,56.02345794,1
40,49,0.921,0.221,1.079,-0.03,4.980285645,0.093457944,-0.481308411,56.02345794,1
46,55,0.881,0.484,1.032,1.39,4.980285645,0.093457944,-0.481308411,56.02345794,1
30,39,0.828,0.177,1.059,-2.37,4.980285645,0.093457944,-0.481308411,56.02345794,1
52,61,1.075,0.457,1.011,2.83,4.980285645,0.093457944,-0.481308411,56.02345794,0
182,191,1.033,0.576,1.049,2.15,4.980285645,0.093457944,-0.481308411,56.02345794,1
106,115,0.887,0.426,1.093,-1.69,4.980285645,0.093457944,-0.481308411,56.02345794,1
174,183,1.157,0.62,1.084,-0.09,4.980285645,0.093457944,-0.481308411,56.02345794,1
188,197,1.113,0.693,1.02,2.33,4.980285645,0.093457944,-0.481308411,56.02345794,1
180,189,1.049,0.838,1.089,0.56,4.980285645,0.093457944,-0.481308411,56.02345794,1
204,213,0.791,0.159,1.138,-2.44,5.257385254,0.0625,-0.154017857,94.121875,1
116,125,0.927,1.351,0.972,2.13,5.257385254,0.0625,-0.154017857,94.121875,0
118,127,1.013,1.809,0.999,1.63,5.257385254,0.0625,-0.154017857,94.121875,0
